,State,District,Latitude,Longitude,Population,Male,Female,Literate,Male_Literate,Female_Literate,SC,Male_SC,Female_SC,ST,Male_ST,Female_ST,Workers,Male_Workers,Female_Workers,Hindus,Muslims,Christians,Sikhs,Buddhists,Jains,Others_Religions,Religion_Not_Stated,LPG_or_PNG_Households,Housholds_with_Electric_Lighting,Households_with_Internet,Households_with_Computer,Rural_Households,Urban_Households,Households,Below_Primary_Education,Primary_Education,Middle_Education,Secondary_Education,Higher_Education,Graduate_Education,Other_Education,Literate_Education,Illiterate_Education,Total_Education,Age_Group_0_29,Age_Group_30_49,Age_Group_50,Age not stated,Ownership_Owned_Households,Ownership_Rented_Households,Household_size_1_to_2_persons,Household_size_3_to_5_persons_Households,Household_size_6_8_persons_Households,Household_size_9_and_above,Sex Ratio
198,Karnataka,Gulbarga,17.070459515951594,76.87503850385033,2566326,1301755,1264571,1427368,828359,599009,648782,330091,318691,65259,32830,32429,1087028,680001,407027,2011014,513125,8344,826,9589,4865,330,18233,77334,404767,9752,52483,400704,199303,600007,177860,579057,270622,290570,153746,104256,20492,1596603,883704,2480307,1570719,604665,388935,2007,378218,79335,45331,217746,158370,43798,971.0
199,Karnataka,Hassan,12.945098749999998,76.11049549999997,1776421,883667,892754,1225256,668836,556420,345031,169961,175070,32329,15986,16343,903580,560452,343128,1630814,120011,15611,289,623,5820,3,3250,90599,400702,4851,23444,496103,132878,628981,182255,354480,232531,292369,147837,103152,27774,1340398,401227,1741625,877340,522039,375918,1124,363138,57085,62835,290412,67234,8811,1010.0
200,Karnataka,Haveri,14.737582809224318,75.3961230607966,1597668,819128,778540,1085443,603793,481650,219976,112212,107764,141380,72109,69271,730066,490731,239335,1281878,297927,2406,419,68,9834,702,4434,41517,295937,2456,17819,315076,98488,413564,240925,430529,201965,158442,84357,55310,16830,1188358,383494,1571852,904453,426094,266586,535,280133,37221,35646,195266,75502,19042,950.0
201,Karnataka,Kodagu,12.39684468085106,75.79336595744688,554519,274608,279911,412877,215302,197575,73584,35759,37825,58054,28510,29544,278938,172100,106838,448986,87274,17130,139,126,250,220,394,40958,113931,3308,10758,181182,31792,212974,51287,111562,75291,86232,54939,43225,8251,430787,91352,522139,276918,163360,113919,322,93366,22511,28147,89880,17490,2786,1019.0
202,Karnataka,Kolar,13.312799881235172,78.01376947743476,1536401,776396,760005,1016219,564110,452109,465867,232546,233321,78875,39997,38878,717872,454048,263824,1305431,199873,26722,253,150,2494,92,1386,72407,309494,5051,27235,326567,151042,477609,138015,289841,228422,225498,107929,71422,17961,1079088,399089,1478177,841499,419380,274240,1282,261316,60630,42532,200532,72881,15045,979.0
203,Karnataka,Koppal,15.651253271028034,76.1617048598131,1389920,699926,689994,809085,468785,340300,258608,129341,129267,164271,82761,81510,654766,387974,266792,1218024,161770,4081,296,85,2898,461,2305,31673,223166,2135,15263,272968,64681,337649,222140,357098,127605,113028,72243,43967,10431,946512,472182,1418694,855430,330393,202984,1113,212484,41112,27857,131395,75020,25124,986.0
204,Karnataka,Mandya,12.574901806239744,76.81570098522172,1805769,905085,900684,1149649,638668,510981,265294,131675,133619,22402,11310,11092,871408,575203,296205,1712695,77801,8506,322,299,3607,109,2430,80452,391033,3367,20265,458867,103435,562302,145178,309476,226552,308624,157839,102838,19987,1270494,504734,1775228,902307,527236,375100,1126,370797,47339,59667,281659,72273,12979,995.0
205,Karnataka,Mysore,12.248100259403367,76.52881802853437,3001127,1511600,1489527,1962180,1063766,898414,536643,269331,267312,334547,166697,167850,1314268,921803,392465,2631985,290549,39361,1255,16194,14419,493,6871,273706,640868,28397,80086,540596,380386,920982,207091,537686,404565,452412,222230,212541,26834,2063359,747237,2810596,1580116,865220,553705,2086,529209,139947,95305,457208,113521,22388,985.0
206,Karnataka,Raichur,16.050795353982295,76.87368606194688,1928812,964511,964301,979769,577213,402556,400933,200359,200574,367071,182101,184970,903413,530373,373040,1634062,272022,10394,538,2265,4156,29,5346,51443,314547,5200,33903,330446,125402,455848,147743,385673,163709,153346,82082,50463,14622,997638,783126,1780764,1196670,465173,265810,1159,300223,48296,38538,178262,109289,33248,1000.0
207,Karnataka,Shimoga,14.063845885634592,75.17882078103197,1752753,877415,875338,1263016,674938,588078,308158,153546,154612,65412,32707,32705,780598,534487,246111,1479424,234664,26521,400,120,9234,367,2023,128087,363835,8791,35207,352444,201662,554106,191641,385978,292481,251095,132138,111753,18036,1383122,355222,1738344,913150,513297,325542,764,315329,77868,52344,269559,67079,13157,998.0
208,Karnataka,Tumkur,13.592467760074973,77.02297966260545,2678980,1350594,1328386,1813391,1006024,807367,506901,254535,252366,209559,105265,104294,1354646,837512,517134,2413812,245923,9130,477,187,5067,161,4223,116539,562769,7971,41751,685443,204799,890242,270373,500593,386998,423738,213588,143735,30687,1969712,686274,2655986,1351461,760936,564196,2387,532693,93096,99901,407282,110970,18241,984.0
209,Karnataka,Udupi,13.450404228534568,74.72009990316337,1177361,562131,615230,926429,465704,460725,75429,36988,38441,52897,26228,26669,513241,335399,177842,1009179,96740,65838,232,161,4534,155,522,83810,224814,9070,24817,269817,115572,385389,142493,286193,176260,178094,109663,107279,18444,1018426,204028,1222454,559565,340903,276234,659,220662,21037,34358,136103,53755,22097,1094.0
210,Kerala,Alappuzha,9.542602965599087,76.38010796263319,2127789,1013142,1114647,1852797,890552,962245,201211,97183,104028,6574,3175,3399,804471,536738,267733,1460447,224545,435056,268,146,74,311,6942,274392,507913,28842,71593,331419,392117,723536,133039,334339,418953,573306,274789,198858,58096,1991380,163991,2155371,891512,648522,585591,2164,496464,24772,80987,368315,70844,8129,1100.0
211,Kerala,Ernakulam,10.004879301987431,76.26957729035381,3282388,1619557,1662831,2855676,1425723,1429953,268411,131573,136838,16559,8349,8210,1249343,913249,336094,1509557,514397,1248137,860,614,1176,1083,6564,499291,771287,88737,184167,369694,804997,1174691,212263,446380,554817,702511,389793,429880,113133,2848777,268315,3117092,1396968,1024720,858010,2690,689970,88824,109005,568385,103994,10353,1027.0
212,Kerala,Idukki,9.80480963855423,77.04586641566264,1108974,552808,556166,923010,471881,451129,145486,72399,73087,55815,27995,27820,516363,331710,184653,541854,82206,481507,100,189,44,384,2690,54626,244844,8250,24863,391610,20823,412433,79149,166604,209398,261237,136428,86136,19252,958204,126589,1084793,494456,352163,261471,884,222531,26014,43326,192158,38760,2732,1006.0
213,Kerala,Kannur,11.941523076923056,75.35209891725934,2523003,1181446,1341557,2138434,1012956,1125478,83350,40260,43090,41371,20141,21230,824116,609377,214739,1509592,742483,262526,424,1118,193,722,5945,115356,511167,32653,83940,306288,566191,872479,204713,487016,491844,540383,308670,217203,40277,2290106,279352,2569458,1187177,741984,588081,5761,507341,28563,74153,330674,101710,36672,1136.0
214,Kerala,Kasaragod,12.33310309912974,75.07768497134369,1307375,628613,678762,1037492,516476,521016,53283,26385,26898,48857,23950,24907,462998,325095,137903,729987,486913,87454,151,362,130,152,2226,74092,237670,10378,32484,251641,166164,417805,115476,268084,230416,238900,122657,76192,16585,1068310,212905,1281215,688763,369883,246975,1754,240351,22502,31012,157758,58340,20652,1080.0
215,Kerala,Kollam,8.929388820570157,76.6360775852431,2635375,1246968,1388407,2240273,1074345,1165928,328263,157801,170462,10761,5195,5566,912025,644362,267663,1697635,508500,421598,208,272,63,619,6480,263148,630767,31542,83133,523715,401415,925130,172247,406592,562529,595191,307950,233402,64052,2341963,231286,2573249,1177359,795245,660965,1806,597009,51410,103503,466519,83769,9485,1113.0
216,Kerala,Kottayam,9.643701174068417,76.46059673302705,1974551,968289,1006262,1749798,861592,888206,153909,75503,78406,21972,10974,10998,735735,530322,205413,983598,126499,858608,204,358,83,565,4636,187213,464039,37849,83999,481967,196194,678161,117681,271496,373998,475724,280720,221350,52339,1793308,134393,1927701,811653,596302,565048,1548,434540,37276,70095,330354,74003,6001,1039.0
217,Kerala,Kozhikode,11.392924270557026,75.71158720159153,3086293,1470942,1615351,2615443,1266939,1348504,199191,97279,101912,15228,7429,7799,948981,752333,196648,1734958,1211131,131516,297,235,601,588,6967,145558,641660,36791,107602,323793,666543,990336,247996,564392,647221,630818,351267,250117,53166,2744977,335520,3080497,1487644,909581,686109,2959,638772,35910,84108,444561,122779,32377,1098.0
218,Kerala,Malappuram,10.97329875666072,75.93910775606876,4112920,1960328,2152592,3311315,1597404,1713911,308266,151557,156709,22990,11272,11718,1062424,898157,164267,1135259,2888849,81556,205,179,68,579,6225,139994,730119,27909,119918,634543,522586,1157129,415601,770417,814285,933793,392867,203779,41344,3572086,622345,4194431,2406005,1041361,662311,3243,719609,47021,69135,425449,200802,79209,1098.0
219,Kerala,Palakkad,10.784926903553291,76.49980490693744,2809934,1359478,1450456,2239492,1122600,1116892,403833,197451,206382,48972,24314,24658,1042340,746121,296219,1875980,812936,114397,220,238,78,400,5685,178386,587583,27162,69440,665899,228442,894341,249198,492864,608176,572412,232109,180540,36370,2371669,439934,2811603,1395222,802611,608966,3135,575878,39417,89212,394623,112468,31984,1067.0
220,Kerala,Thiruvananthapuram,8.537101759082221,76.88711502868073,3301427,1581678,1719749,2785408,1354857,1430551,372977,178589,194388,26759,12624,14135,1231669,864101,367568,2194057,452915,630573,404,301,76,1082,22019,343590,783872,71621,155321,559293,609824,1169117,206328,460690,642470,682156,389161,381782,76129,2838716,309042,3147758,1488441,989238,820024,3724,727418,83983,141266,568815,103948,14745,1087.0
221,Kerala,Thrissur,10.458932647907687,76.12321940836945,3121200,1480763,1640437,2678548,1282261,1396287,324350,156480,167870,9430,4362,5068,1095727,789511,306216,1823442,532839,757484,259,278,62,585,6251,338350,721625,56148,132774,336748,715119,1051867,222627,445696,524387,821831,362657,338600,71535,2787333,307665,3094998,1394214,931841,792182,2963,683102,48702,114774,499304,107091,22661,1108.0
222,Kerala,Wayanad,11.715277464788736,76.07587007042254,817420,401684,415736,645585,328136,317449,32578,16406,16172,151443,74476,76967,340077,228639,111438,404460,234185,174453,61,312,1797,286,1866,23028,149864,4712,15944,266183,11805,277988,65326,144896,137227,184266,87042,51111,8786,678654,131211,809865,412806,246590,157326,698,166448,12409,23259,125105,32026,5013,1035.0
223,Madhya Pradesh,Anuppur,23.18184220430107,81.86560000000007,749237,379114,370123,436595,254120,182475,74385,37841,36544,358543,177977,180566,346471,207401,139070,686524,21473,2132,606,86,1653,35434,1329,23388,81338,1290,7266,147388,60325,207713,113208,115716,93450,58536,42743,31646,3066,458365,271733,730098,444954,193520,109813,950,146164,16275,33559,90782,39257,5221,976.0
224,Madhya Pradesh,Ashoknagar,24.63098846153845,77.82974493927134,845071,443837,401234,469109,290304,178805,175764,92216,83548,82072,42447,39625,315270,231829,83441,778214,40707,635,8009,1352,15094,27,1033,15886,84720,619,6016,169606,37135,206741,148647,117053,62802,51499,29551,22791,3466,435809,359525,795334,535410,194772,114131,758,162759,5484,26584,85945,49792,8383,904.0
225,Madhya Pradesh,Balaghat,21.80020720640569,80.42170053380796,1701698,842178,859520,1147623,626468,521155,125426,61576,63850,383026,186979,196047,893014,488610,404404,1519384,38542,5295,1050,72162,4778,58064,2423,27283,277927,1712,13306,400074,70793,470867,290699,312640,235251,168635,126308,74213,7414,1215160,493415,1708575,969773,453605,276799,1521,366925,16421,66352,230275,89463,8220,1021.0
226,Madhya Pradesh,Barwani,21.702135714285724,74.91004719710673,1385881,699340,686541,549926,313642,236284,87991,44478,43513,962145,482182,479963,653897,365928,287969,1318869,58222,2967,2361,416,2289,263,494,30115,181139,1158,8516,250358,48912,299270,157337,137116,74067,59100,42649,30754,2581,503604,825034,1328638,923665,302833,158594,789,224957,12865,23322,102717,89149,27873,982.0
227,Madhya Pradesh,Betul,21.964626315789477,77.7873428189117,1575362,799236,776126,939769,529783,409986,159296,81621,77675,667018,333166,333852,786980,453887,333093,1505745,37590,3271,1078,9651,3759,13048,1220,45270,230974,2109,13755,318945,87704,406649,239114,232532,176325,140402,105696,82761,5876,982706,603098,1585804,938819,392728,242592,1223,284681,23266,41971,178031,92643,14429,971.0
228,Madhya Pradesh,Bhind,26.35951126187245,78.7618324287653,1703005,926843,776162,1094917,676513,418404,374799,204212,170587,6131,3283,2848,520768,455775,64993,1595400,66776,973,4047,12215,19950,73,3571,32268,107819,1166,14368,271211,88385,359596,202629,261162,199044,140743,96011,50222,8059,957870,388473,1346343,1040736,399676,258588,4005,288622,7464,32208,126610,101448,37990,837.0
229,Madhya Pradesh,Bhopal,23.480726143790854,77.39246623093679,2371061,1236130,1134931,1660690,920314,740376,357516,185902,171614,69429,35966,33463,867457,644960,222497,1755861,525434,23432,10789,21688,25950,335,7572,281442,452912,40788,94729,118893,581826,700719,229082,303171,287198,211371,178165,266618,30845,1506450,462581,1969031,1405814,625594,330291,9362,357177,107036,63397,282108,120466,21779,918.0
230,Madhya Pradesh,Burhanpur,21.364567254408065,76.24460478589425,757847,388504,369343,408679,233073,175606,64254,33037,31217,230095,116420,113675,328339,211925,116414,552526,180840,1199,1074,19883,1884,99,342,40478,112420,986,5058,115979,62861,178840,107547,119468,69765,57058,42618,28237,4761,429454,317962,747416,469838,181605,106034,370,124087,12487,17357,72437,43386,10974,951.0
231,Madhya Pradesh,Chhatarpur,24.813637376460004,79.56449299191374,1762375,936121,826254,943033,572010,371023,405313,215258,190055,73597,38081,35516,751797,481518,270279,1676918,70351,1980,968,250,10409,102,1397,36506,176056,1880,15567,375869,95048,470917,270951,236054,160310,112961,77787,59704,7837,925604,770268,1695872,1112636,394060,252417,3262,354948,12483,58265,169728,118698,24194,883.0
232,Madhya Pradesh,Chhindwara,22.227966971713823,78.76413136439254,2090922,1064468,1026454,1294198,731294,562904,232244,118465,113779,769778,385785,383993,957984,582263,375721,1923920,100692,4893,2258,24471,7830,25771,1087,73284,344875,3588,20034,413142,140802,553944,284113,336391,225747,215098,167946,112383,12141,1353819,663446,2017265,1232263,535316,321977,1366,376356,34728,59289,244209,117941,16950,964.0
233,Madhya Pradesh,Damoh,23.76624407960196,79.47049303482588,1264219,661873,602346,747715,445737,301978,246337,129877,116460,166295,84809,81486,574595,367711,206884,1186420,47966,1681,1096,119,25005,82,1850,23270,187731,1432,10504,303387,66514,369901,197917,217296,150040,95032,64414,41158,5260,771117,469038,1240155,768929,312593,181403,1294,283661,10655,64022,168849,62447,5797,910.0
234,Madhya Pradesh,Datia,25.90226439560441,78.63916571428574,786754,420157,366597,491445,303815,187630,200270,107132,93138,15061,7870,7191,321160,225662,95498,747693,28483,683,490,7923,453,10,1019,17555,97696,616,5251,160453,43401,203854,132176,131372,88949,73398,48978,34853,4262,513988,260076,774064,473097,195131,118186,340,153252,4235,23731,82921,43215,9669,873.0
235,Madhya Pradesh,Dewas,22.7851110021322,76.46088805970157,1563715,805359,758356,925369,550716,374653,292007,150260,141747,272701,139174,133527,742676,451501,291175,1376591,174259,2355,2330,382,6497,72,1229,59521,270457,3518,16523,274995,101014,376009,242508,225380,149522,125772,94403,55383,4991,897959,565365,1463324,943954,388648,230280,833,278354,18785,36633,160739,86599,20771,942.0
236,Madhya Pradesh,Dhar,22.572681718963157,75.1105620736698,2185793,1112725,1073068,1077338,638479,438859,145436,74291,71145,1222814,614619,608195,1027974,597079,430895,2051219,116202,2261,1607,328,12199,88,1889,75637,349639,2388,18626,412348,103364,515712,262090,244058,164576,134279,99882,66721,6543,978149,1021851,2000000,1377326,533243,273050,2174,378227,33109,50306,209444,129512,30551,964.0
237,Madhya Pradesh,Dindori,22.83738437047757,81.04332966714911,704524,351913,352611,378714,222759,155955,39782,20366,19416,455789,225699,230090,389925,203383,186542,605435,6736,4238,260,61,687,84006,3101,4576,62372,554,6447,218021,9774,227795,103002,113875,84065,49277,31104,15179,1674,398176,295655,693831,419531,181841,102522,630,162879,4301,36568,96460,33585,2386,1002.0
238,Madhya Pradesh,Guna,24.49043927178156,77.2235895968791,1241519,649362,592157,653980,400537,253443,193115,100646,92469,190819,98206,92613,514897,335454,179443,1172248,49203,1208,3271,529,13474,52,1534,34184,144248,2482,11740,212765,72320,285085,197902,157141,84560,79924,50724,42147,6451,618849,578034,1196883,793150,285176,162104,1089,224082,13478,33161,119065,75408,13799,912.0
239,Madhya Pradesh,Gwalior,26.04074441964285,78.12782433035713,2032036,1090327,941709,1357210,803114,554096,393068,210354,182714,72133,37704,34429,685311,548820,136491,1835299,141735,4119,24790,4361,18058,217,3457,165061,306859,15779,46454,172720,272172,444892,235648,235924,204871,193082,166719,193947,23148,1253339,554486,1807825,1218319,519728,291451,2538,316586,45158,36335,188922,112892,31356,864.0
240,Madhya Pradesh,Harda,22.227659781121783,77.07022571819435,570465,294838,275627,352550,203807,148743,92865,48553,44312,159678,81446,78232,230979,156852,74127,527462,38640,683,676,93,1573,55,1283,22174,95066,986,5376,112714,31845,144559,90059,87733,60757,46556,31939,27126,3469,347639,177731,525370,347774,138882,83417,392,99039,7072,13458,56810,33489,7224,935.0
241,Madhya Pradesh,Hoshangabad,22.595268801996703,78.02168094841929,1241350,648725,592625,810644,469199,341445,205007,107237,97770,197300,101041,96259,478082,345435,132647,1175203,52269,4453,3127,1550,3888,107,753,61415,198076,2871,14456,209650,105746,315396,159703,183156,145076,119682,89589,84769,9279,791254,344492,1135746,730768,318232,191501,849,217340,25354,33099,137955,69820,11688,914.0
242,Madhya Pradesh,Indore,22.680265752128648,75.9133801324502,3276697,1699627,1577070,2309130,1289631,1019499,545239,280184,265055,217679,112687,104992,1268195,939055,329140,2728225,415142,18523,25696,11496,71667,720,5228,417170,593576,48691,111478,200371,587947,788318,428413,472233,384611,362209,300076,382658,36326,2366526,718174,3084700,1877270,894464,493096,11867,457287,134832,64254,347858,154066,49156,928.0
